id,text,label
9370,"Sudan atrocities need more than label The world was astounded when Secretary of State Colin Powell labeled the humanitarian crisis in Darfur, Sudan, as genocide. While the United States elevated what the United Nations referred ",0
9371,"Dolphins Receiver Chambers Questionable (AP) AP - Miami Dolphins defensive tackle Tim Bowens, who has yet to play this season, will miss Sunday's game against the New York Jets with a herniated disc in his back.",1
9372,"Golf Roundup Han leads by two in Wendy #39;s tourney Han, the 2003 champion and 2002 runner-up, shot an even-par 72 in the third round yesterday to take a two-shot lead. Han had earlier rounds of 66 and 70 at the rain-soaked and muddy Tartan Fields Golf Club and was at 8-under-par 208.",1
9373,"Ljubicic advances MADRID, Oct. 22. - Ivan Ljubicic edged No. 7 seed Joachim Johansson in three tough sets on Friday to reach the semi-finals in the \$3 m Madrid Masters.",1
9374,Champions League: Group C review - Juve and Bayern in cruise &lt;b&gt;...&lt;/b&gt; And so to the terrifyingly dull event that was Matchday 6 in Group C. The only issue to be resolved here was whether it would be Ajax or Maccabi Tel Aviv who would secure the UEFA Cup spot.,1
9375,"Israeli Parliament Backs Sharon Gaza Pullout Plan (Reuters) Reuters - Israel's parliament ratified Prime\Minister Ariel Sharon's Gaza withdrawal plan on Tuesday, a\pivotal step toward the first evacuation of settlers from\occupied territory Palestinians want for a state.",0
9376,"Billy Joel in Walk of Fame honour Pianist, singer and composer Billy Joel is awarded a star on Hollywood's famous Walk of Fame.",0
9377,"Oracle unveils planning and budgeting application This week Oracle added a planning and budgeting solution, Oracle Enterprise Planning and Budgeting (EPB), to it enterprise application offerings. The application will over time replace the current Financial Analyzer and Sales Analyzer.",3
9378,BA to sell QF stake Qantas shares were this morning placed in a trading halt until September 10 at the latest. The airline said it was expecting BA to sell the \$1.,2
9379,"Rams still feel sting of losing Super Bowl Almost three years have passed, but a St. Louis victory over New England today may help heal some of the lingering wounds from the Patriots #39; 20-17 victory over the Rams in Super Bowl XXXVI.",1
9380,"Motorola sends 1,000 drones packing Motorola plans to axe 1,000 workers across a number of business units, hoping to reduce costs as it refocuses on its wireless business.",2
9381,"Real chasing Sir Bobby? It sounds the most unlikely story since it was claimed that a London double-decker bus had been potted on the moon, but Real Madrid want Uncle Bobby to take over as their manager, according to The Sun.",1
9382,"Elephant DNA sheds light on ivory origin By analyzing elephant DNA, a research team led by Seattle scientists has discovered a way to trace the origins of ivory and help stem the poaching that still threatens the giant beasts across much of their habitat.",3
9383,"China Sees End of an Era (Los Angeles Times) Los Angeles Times - BEIJING  #8212; More than a year after becoming China's president, Hu Jintao was handed the full reins of power Sunday when his predecessor, Jiang Zemin, gave up the nation's most powerful military post.",0
9384,"Wyeth, Pfizer Fall on Downgrades  NEW YORK (Reuters) - Shares of Wyeth &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=WYE.N target=/stocks/quickinfo/fullquote""&gt;WYE.N&lt;/A&gt; and Pfizer  Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=PFE.N target=/stocks/quickinfo/fullquote""&gt;PFE.N&lt;/A&gt; fell on Monday after Merrill Lynch downgraded the  drugmakers and U.K. regulators issued tougher warnings on the  type of popular depression drugs sold by the companies.",2
9385,"NL notables Houston's Roger Clemens (18-4) isn't scheduled to make another start before the end of the regular season, but has suggested he'd like to pitch in the regular-season finale against Colorado Sunday.",1
9386,"Gas drops to lowest price in 2 months SAN FRANCISCO (CBS.MW) - The average price of gasoline fell nearly 3 cents per gallon for the first time in two months, according to a national survey released Sunday.",2
9387,"In Paris for talks, King Abdullah pessimistic on Iraqi elections PARIS : King Abdullah of Jordan held talks on the Middle East with President Jacques Chirac after warning in a newspaper interview that elections in Iraq are impossible in the current state of insecurity.",0
9388,"Effect of Google IPO Felt by Newer Deals Initial public offerings just wrapped up one of their best weeks in some time, with 10 companies coming to market, raising \$1.7 billion, and several soaring in their debuts.",2
9389,Sonics Move Into Tie for NBA's Best Record (AP) AP - The surprising Seattle SuperSonics stopped the San Antonio Spurs' long winning streak at home and moved into a tie for the NBA victory lead.,1
9390,"MLB: Boston 8, Oakland 3 David Ortiz drove in half of Boston #39;s runs Monday in an 8-3 win over the Oakland Athletics. Boston, which has won 18 of its last 20 games, remained 2 1/2 games behind the first ",1
9391,"Morgan Stanley, Bear Stearns profits stumble Morgan Stanley and Bear Stearns Companies posted a drop in quarterly profits on Wednesday, surprising some investors one day after two ",2
9392,"McGrady Sits Out With Groin, Hip Strains (AP) AP - Houston Rockets guard Tracy McGrady sat out Thursday night's game against the Minnesota Timberwolves because of nagging hip and groin strains.",1
9393,Deposed Yugoslav president Milosevic to open defence at war crimes &lt;b&gt;...&lt;/b&gt; Deposed Yugoslav president Slobodan Milosevic is scheduled to open his defence case at war crimes tribunal Tuesday after months of delays due to his frail health.,0
9394,Crude oil futures flat; Saudis look to raise capacity LONDON (CBS.MW) -- The benchmark New York crude contract was little changed at \$49.44 a barrel early Monday after the Saudi Oil Minister Ali Al-Nuaimi said the country will raise production capacity to 12.5 million barrels per day within a few years from ,2
9395,"Lycos Europe appears to have canned its spam war Lycos Europe has apparently pulled the plug on its effort to orchestrate denial of service attacks against selected spammers. Earlier last week, the online community/portal company ",3
9396,"Possible pollution concerns at Pfizer facility in Portage (Kalamazoo County, November 12, 2004, 1:34 pm) Officials with pharmaceutical giant Pfizer are working with the Environmental Protection Agency to repair maintenance problems at its facility in Portage.",3
9397,"MI encouraged us to torture, says US soldier BERLIN, AUGUST 29: A US soldier expected to plead guilty to charges of abusing Iraqi prisoners told a German magazine he deeply regretted his actions but said the abuses were encouraged by Military Intelligence.",0
9398,"Bali bomber spotted in Starbucks Convicted Bali bomber Ali Imron has been allowed on an outing to a Starbucks coffee shop in Jakarta. Reporters spotted him laughing and joking with Brigadier-General Gorries Mere, one of the officers investigating the Bali attacks.",0
9399,"Brazilian Grand Prix Fact File - the 700th F1 GP As its name suggests, Interlagos was located between two lakes when the circuit was built in the 1940s. Today, however, the setting is no longer as picturesque, with the sprawling city now extending almost up to the circuit #39;s crash barriers.",1
9400,"Rebuilding plan taking hold at IU In recent years, Big Ten football teams such as Michigan, Michigan State and Wisconsin have trekked to the University of Oregon #39;s Autzen Stadium.",1
9401,Briefly: IBM releases low-cost Unix servers roundup Plus: Former Cisco exec joins Red Hat board...Sun lures Siebel to x86 Solaris...Apple issues Mac OS X security update.,3
9402,"Google's New PC Search Tool Poses Risks NEW YORK - People who use public or workplace computers for e-mail, instant messaging and Web searching have a new privacy risk to worry about: Google's free new tool that indexes a PC's contents for quickly locating data.    If it's installed on computers at libraries and Internet cafes, users could unwittingly allow people who follow them on the PCs, for example, to see sensitive information in e-mails they've exchanged...",0
9403,"SEC may backtrack on fund regulation The Securities and Exchange Commission is considering whether to abandon an unpopular proposal that was designed in part to curtail improper mutual fund trading, according to a published report Thursday.",2
9404,"Real merges its player, music services units RealNetworks Inc. is merging its RealPlayer and Music Services business units into a single group so that the teams can collaborate on developing new products and services, the company announced Thursday.",3
9405,"Son's Payments on Deal Disappoint Annan (AP) AP - Secretary-General Kofi Annan said Monday he was ""very disappointed and surprised"" that his son had continued to receive payments until this February from a firm that had a contract with Iraq's oil-for-food program, the subject of numerous corruption investigations.",0
9406,"Sears Launches Online Sales Venture By ANNE D'INNOCENZIO    NEW YORK (AP) -- Sears, Roebuck and Co., which has successfully sold its tools and appliances on the Web, is counting on having the same magic with bedspreads and sweaters, thanks in part to expertise gained by its purchase of Lands' End Inc.    The company's venture into online sales of home furnishings and apparel, which officially launches Monday, may be considered late...",3
